23;fannkuch-redux;1681703212.7172654;83.62274740000001
26;fannkuch-redux;1369930783.253635;53.42752010000004
23;mandelbrot;2556724145.4857855;150.97774510000002
26;mandelbrot;1182252542.4985747;56.99682639999992
23;n-body;692405346.3578956;193.9812599
26;n-body;312293380.7191117;84.03209010000046
