c;no_sleep;4000;1.0;1.0
c;sleep;4000;1.0;1.0
c;sleep;10000;1.0;1.0
erlang;no_sleep;4000;1.992914902061167;1.2031376546684
erlang;sleep;4000;30.88241014905603;1.0654849135308984
erlang;sleep;10000;1.9706295257510653;1.1356654098349401
java;no_sleep;4000;1.5421585018233481;0.7683928234135704
java;sleep;4000;25.01696058131753;1.0731870354953712
java;sleep;10000;1.5764583514703638;1.2879773351054389
