queens_list;queens;10;0;0.0;1.2;0.0
queens_list;queens;11;0;0.0;1.26;0.0
queens_list;queens;12;0;0.0;1.53;0.0
queens_list;queens;13;1;32.81;3.32;9.88
queens_list;queens;14;6;223.21;15.21;14.67
queens_list;queens;15;56;1526.1;114.43;13.34
