queens;queens;10;0;0.0;0.36;0.0
queens;queens;11;14;389.78;31.13;12.52
queens;queens;12;25;659.72;52.82;12.49
queens;queens;13;34;891.47;71.51;12.47
queens;queens;14;40;1038.89;83.74;12.41
queens;queens;15;41;1054.07;85.13;12.38
queens;queens;16;42;1062.3;87.14;12.19
