report_c_server_win_4000;185841.8223939899;2.567743499999999
report_c_server_win_4000;158477.85673117926;2.700660699999986
report_c_server_win_4000;436757.943087944;2.232868499999995
report_c_server_win_4000;447430.75684392365;2.5321684000000033
report_c_server_win_3000;0.0;1.3608777000000032
report_c_server_win_3000;0.0;1.3733889999999747
report_c_server_win_4000;339382.226123662;2.3156866999999863
report_c_server_win_4000;337192.1257020855;2.7242486999999755
report_c_server_win_4000;594566.6499562664;3.173702600000013
report_c_server_win_4000;224095.45445700054;2.2973546000000056
