fannkuch-redux;254590046.26894093;9.228929399999743
fasta;0.0;1.8507196000000476
mandelbrot;16799.686906015108;1.9955362000000605
n-body;9475234.50975308;4.951633799999854
reverse-complement;0.0;1.0845007000002624
